"Crash.ID","State","Month","Year","Crash.Type","Number.Fatalities","Bus.Involvement","Heavy.Rigid.Truck.Involvement","Articulated.Truck.Involvement","Speed.Limit","National.LGA.Name.2017","Christmas.Period","Easter.Period","Time.of.day"
20124069,"SA",12,2012,"Multiple",1,"No","No","No","80",NA,"Yes","No","Day"
20125085,"WA",12,2012,"Multiple",1,"No","Yes","No","110",NA,"No","No","Day"
20123104,"Qld",12,2012,"Multiple",1,"No","No","No","100",NA,"Yes","No","Day"
20125071,"WA",12,2012,"Multiple",2,"No","No","No","110",NA,"Yes","No","Night"
20121048,"NSW",12,2012,"Single",1,"No","No","No","80",NA,"Yes","No","Day"
20123051,"Qld",12,2012,"Multiple",1,"No","No","Yes","110",NA,"No","No","Day"
20121099,"NSW",12,2012,"Single",2,"No","No","No","110",NA,"Yes","No","Day"
20125059,"WA",12,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20124078,"SA",12,2012,"Single",1,"No","No","No","100",NA,"Yes","No","Day"
20124065,"SA",12,2012,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20121026,"NSW",12,2012,"Single",1,"No","No","No","100",NA,"Yes","No","Day"
20123255,"Qld",12,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20124046,"SA",12,2012,"Single",1,"No","No","No","110",NA,"Yes","No","Day"
20125115,"WA",12,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20122134,"Vic",12,2012,"Single",1,"No","No","No","100",NA,"Yes","No","Day"
20125061,"WA",12,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20121158,"NSW",12,2012,"Multiple",1,"No","No","No","60",NA,"Yes","No","Day"
20128001,"ACT",12,2012,"Multiple",1,"No","Yes","No","80",NA,"No","No","Day"
20121317,"NSW",12,2012,"Multiple",1,"No","No","No","100",NA,"Yes","No","Day"
20124008,"SA",12,2012,"Single",1,"No","No","No","60",NA,"Yes","No","Night"
20123029,"Qld",12,2012,"Multiple",1,"No","No","Yes","100",NA,"No","No","Day"
20121220,"NSW",12,2012,"Single",1,"No","No","No","80",NA,"No","No","Day"
20123150,"Qld",12,2012,"Single",1,"No","No","No","80",NA,"No","No","Night"
20121028,"NSW",12,2012,"Single",2,"No","No","Yes","110",NA,"No","No","Night"
20127032,"NT",12,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20123208,"Qld",12,2012,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20125068,"WA",12,2012,"Single",1,"No","No","No","80",NA,"No","No","Day"
20123048,"Qld",12,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20125167,"WA",12,2012,"Single",1,"No","No","No","110",NA,"No","No","Night"
20127008,"NT",12,2012,"Single",3,"No","No","No","110",NA,"No","No","Night"
20125090,"WA",12,2012,"Single",1,"No","No","No","110",NA,"Yes","No","Night"
20122107,"Vic",12,2012,"Multiple",1,"No","No","No","80",NA,"Yes","No","Night"
20123090,"Qld",12,2012,"Multiple",1,"No","No","No","100",NA,"Yes","No","Night"
20125051,"WA",12,2012,"Single",1,"No","No","No","50",NA,"Yes","No","Night"
20122153,"Vic",12,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20121038,"NSW",12,2012,"Multiple",2,"No","No","Yes","100",NA,"No","No","Night"
20126010,"Tas",12,2012,"Multiple",1,"No","No","No","110",NA,"Yes","No","Night"
20122149,"Vic",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20124029,"SA",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20125020,"WA",12,2012,"Single",1,"No","No","No","70",NA,"Yes","No","Night"
20123057,"Qld",12,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20123072,"Qld",12,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20122171,"Vic",12,2012,"Single",1,"No","No","No","70",NA,"Yes","No","Day"
20121275,"NSW",12,2012,"Multiple",1,"No","No","No","80",NA,"Yes","No","Day"
20122144,"Vic",12,2012,"Single",1,"No","No","No","70",NA,"Yes","No","Day"
20124049,"SA",12,2012,"Single",1,"No","No","No","40",NA,"Yes","No","Day"
20127022,"NT",12,2012,"Single",1,"No","No","No","60",NA,"Yes","No","Day"
20122172,"Vic",12,2012,"Multiple",1,"No","No","Yes","100",NA,"Yes","No","Day"
20126029,"Tas",12,2012,"Single",1,"No","No","No","80",NA,"Yes","No","Day"
20121278,"NSW",12,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20121109,"NSW",12,2012,"Multiple",1,"No","No","No","80",NA,"Yes","No","Day"
20122086,"Vic",12,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20124075,"SA",11,2012,"Multiple",1,"No","Yes","No","50",NA,"No","No","Day"
20123014,"Qld",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20123230,"Qld",11,2012,"Multiple",1,"No","No","Yes","80",NA,"No","No","Day"
20123045,"Qld",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20121201,"NSW",11,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20122196,"Vic",11,2012,"Multiple",1,"No","No","Yes","80",NA,"No","No","Day"
20122092,"Vic",11,2012,"Single",2,"No","No","No","70",NA,"No","No","Day"
20123175,"Qld",11,2012,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20124001,"SA",11,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20121196,"NSW",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20122043,"Vic",11,2012,"Single",1,"No","No","Yes","100",NA,"No","No","Day"
20122241,"Vic",11,2012,"Single",1,"No","Yes","No","110",NA,"No","No","Day"
20121307,"NSW",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20123121,"Qld",11,2012,"Single",2,"No","No","No","100",NA,"No","No","Night"
20121063,"NSW",11,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20127031,"NT",11,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Night"
20122220,"Vic",11,2012,"Multiple",1,"No","No","Yes","100",NA,"No","No","Day"
20124012,"SA",11,2012,"Single",1,"No","No","No","90",NA,"No","No","Night"
20121008,"NSW",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20122256,"Vic",11,2012,"Single",3,"No","No","No","80",NA,"No","No","Night"
20121141,"NSW",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20125048,"WA",11,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20122210,"Vic",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20123147,"Qld",11,2012,"Multiple",1,"Yes","No","No","60",NA,"No","No","Day"
20122212,"Vic",11,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20125063,"WA",11,2012,"Single",1,"No","No","No","110",NA,"No","No","Night"
20124042,"SA",11,2012,"Single",1,"No","No","No","90",NA,"No","No","Day"
20121335,"NSW",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20125149,"WA",11,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20125133,"WA",11,2012,"Multiple",2,"No","No","No","90",NA,"No","No","Day"
20122188,"Vic",11,2012,"Single",1,"No","No","Yes","100",NA,"No","No","Day"
20123037,"Qld",11,2012,"Single",1,"No","No","No","40",NA,"No","No","Day"
20121126,"NSW",11,2012,"Multiple",1,"No","No","Yes","110",NA,"No","No","Day"
20124013,"SA",11,2012,"Multiple",2,"No","No","Yes","110",NA,"No","No","Night"
20121192,"NSW",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20123188,"Qld",11,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20123212,"Qld",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20122162,"Vic",11,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20125152,"WA",11,2012,"Single",1,"No","No","No",NA,NA,"No","No","Day"
20123080,"Qld",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20123164,"Qld",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20121087,"NSW",11,2012,"Multiple",4,"No","No","Yes","100",NA,"No","No","Day"
20123106,"Qld",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20121270,"NSW",11,2012,"Single",2,"No","No","No","80",NA,"No","No","Night"
20121299,"NSW",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20124025,"SA",11,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20125001,"WA",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20122206,"Vic",11,2012,"Multiple",2,"No","Yes","No","40",NA,"No","No","Day"
20122205,"Vic",11,2012,"Single",1,"No","No","Yes","60",NA,"No","No","Day"
20121078,"NSW",11,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20121172,"NSW",11,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20127010,"NT",11,2012,"Multiple",3,"No","No","No","100",NA,"No","No","Day"
20122004,"Vic",11,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20125119,"WA",11,2012,"Multiple",2,"No","No","Yes","110",NA,"No","No","Day"
20122129,"Vic",11,2012,"Multiple",1,"No","No","No","70",NA,"No","No","Day"
20122056,"Vic",11,2012,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20128004,"ACT",11,2012,"Single",1,"No","No","No","80",NA,"No","No","Day"
20121216,"NSW",11,2012,"Multiple",1,"No","Yes","No","70",NA,"No","No","Day"
20125002,"WA",11,2012,"Single",1,"No","No","No","20",NA,"No","No","Night"
20123226,"Qld",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20123026,"Qld",11,2012,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20123211,"Qld",11,2012,"Single",1,"No","No","No","70",NA,"No","No","Night"
20125007,"WA",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20121262,"NSW",11,2012,"Single",1,"No","No","No","80",NA,"No","No","Day"
20121218,"NSW",11,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20125138,"WA",11,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20121185,"NSW",11,2012,"Single",1,"No","No","No","70",NA,"No","No","Day"
20123179,"Qld",11,2012,"Single",1,"No","No","No","80",NA,"No","No","Day"
20125153,"WA",11,2012,"Single",1,"No","No","No","90",NA,"No","No","Day"
20122245,"Vic",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20122195,"Vic",11,2012,"Single",1,"No","No","No","40",NA,"No","No","Day"
20123005,"Qld",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20128005,"ACT",11,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20125130,"WA",11,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20125049,"WA",11,2012,"Single",1,"No","No","No","80",NA,"No","No","Night"
20123172,"Qld",11,2012,"Single",1,"No","No","No","80",NA,"No","No","Night"
20126009,"Tas",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20121235,"NSW",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20125170,"WA",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20122124,"Vic",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20121117,"NSW",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20125105,"WA",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20121325,"NSW",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20122234,"Vic",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20121186,"NSW",11,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20121148,"NSW",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20123245,"Qld",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20122100,"Vic",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20125079,"WA",11,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20125012,"WA",11,2012,"Single",1,"No","No","No","110",NA,"No","No","Night"
20121268,"NSW",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20121055,"NSW",11,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Night"
20121081,"NSW",11,2012,"Multiple",1,"No","Yes","No","80",NA,"No","No","Day"
20123049,"Qld",11,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20123248,"Qld",11,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Day"
20121292,"NSW",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20121017,"NSW",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20121222,"NSW",11,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20122115,"Vic",11,2012,"Single",1,"No","No","No","80",NA,"No","No","Night"
20123217,"Qld",11,2012,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20124005,"SA",11,2012,"Single",1,"No","No","Yes","110",NA,"No","No","Night"
20121077,"NSW",11,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20121123,"NSW",11,2012,"Single",1,"No","No","Yes","100",NA,"No","No","Night"
20122215,"Vic",11,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20123033,"Qld",10,2012,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20125062,"WA",10,2012,"Multiple",3,"No","No","Yes","110",NA,"No","No","Night"
20122001,"Vic",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20124066,"SA",10,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20123082,"Qld",10,2012,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20123148,"Qld",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20123119,"Qld",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20121112,"NSW",10,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20124034,"SA",10,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20122127,"Vic",10,2012,"Multiple",2,"No","No","No","40",NA,"No","No","Night"
20122021,"Vic",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20123162,"Qld",10,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20121146,"NSW",10,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20122177,"Vic",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20122037,"Vic",10,2012,"Multiple",1,"No","No","Yes","100",NA,"No","No","Day"
20121156,"NSW",10,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Night"
20122185,"Vic",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20121250,"NSW",10,2012,"Multiple",1,"No","No","No","90",NA,"No","No","Day"
20123177,"Qld",10,2012,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20122213,"Vic",10,2012,"Single",1,"No","No","No","90",NA,"No","No","Day"
20122201,"Vic",10,2012,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20123201,"Qld",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20121170,"NSW",10,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20122054,"Vic",10,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20121114,"NSW",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20122020,"Vic",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20128011,"ACT",10,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20122096,"Vic",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20123169,"Qld",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20121050,"NSW",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20121006,"NSW",10,2012,"Multiple",1,"No","Yes","No","90",NA,"No","No","Day"
20122112,"Vic",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20122135,"Vic",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20121242,"NSW",10,2012,"Single",1,"No","No","No","70",NA,"No","No","Night"
20121330,"NSW",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20122194,"Vic",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20123151,"Qld",10,2012,"Single",1,"Yes","No","No","60",NA,"No","No","Night"
20122119,"Vic",10,2012,"Multiple",1,"No","No","Yes","100",NA,"No","No","Day"
20123207,"Qld",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20122261,"Vic",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20127009,"NT",10,2012,"Single",1,"No","No","No","130",NA,"No","No","Day"
20121214,"NSW",10,2012,"Multiple",1,"No","No","No","70",NA,"No","No","Night"
20121202,"NSW",10,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20123110,"Qld",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20122009,"Vic",10,2012,"Multiple",1,"No","Yes","No","50",NA,"No","No","Day"
20121195,"NSW",10,2012,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20121184,"NSW",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20125104,"WA",10,2012,"Single",1,"No","No","No","80",NA,"No","No","Day"
20125084,"WA",10,2012,"Single",1,"No","No","No",NA,NA,"No","No","Day"
20122017,"Vic",10,2012,"Single",1,"No","No","No","80",NA,"No","No","Day"
20122160,"Vic",10,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20123183,"Qld",10,2012,"Multiple",1,"No","No","No","50",NA,"No","No","Night"
20122085,"Vic",10,2012,"Multiple",1,"No","No","No","70",NA,"No","No","Day"
20125166,"WA",10,2012,"Multiple",1,"No","Yes","No",NA,NA,"No","No","Day"
20121286,"NSW",10,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20122099,"Vic",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20123196,"Qld",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20125120,"WA",10,2012,"Single",3,"No","No","No","110",NA,"No","No","Day"
20121190,"NSW",10,2012,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20122223,"Vic",10,2012,"Multiple",1,"No","No","No","70",NA,"No","No","Day"
20125132,"WA",10,2012,"Single",1,"No","No","No","90",NA,"No","No","Day"
20122257,"Vic",10,2012,"Multiple",2,"No","No","No","100",NA,"No","No","Day"
20121225,"NSW",10,2012,"Multiple",1,"No","No","Yes","110",NA,"No","No","Day"
20122244,"Vic",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20126028,"Tas",10,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20125165,"WA",10,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20121001,"NSW",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20127003,"NT",10,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Night"
20123023,"Qld",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20123234,"Qld",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20123249,"Qld",10,2012,"Multiple",3,"No","No","Yes","100",NA,"No","No","Day"
20121223,"NSW",10,2012,"Multiple",1,"No","No","Yes","60",NA,"No","No","Night"
20121269,"NSW",10,2012,"Single",1,"No","No","No","40",NA,"No","No","Day"
20121183,"NSW",10,2012,"Single",1,"No","No","No","80",NA,"No","No","Night"
20121254,"NSW",10,2012,"Single",1,"No","No","No","80",NA,"No","No","Day"
20122158,"Vic",10,2012,"Single",1,"No","No","Yes","110",NA,"No","No","Night"
20123218,"Qld",10,2012,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20125037,"WA",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20122053,"Vic",10,2012,"Single",1,"No","No","Yes","100",NA,"No","No","Night"
20123085,"Qld",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20123089,"Qld",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20125043,"WA",10,2012,"Single",1,"No","No","No","110",NA,"No","No","Night"
20121267,"NSW",10,2012,"Single",1,"No","No","Yes","100",NA,"No","No","Day"
20125054,"WA",10,2012,"Single",1,"No","No","No",NA,NA,"No","No","Night"
20126015,"Tas",10,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20121213,"NSW",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20122228,"Vic",10,2012,"Single",1,"No","No","No","70",NA,"No","No","Night"
20122062,"Vic",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20122199,"Vic",10,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20124040,"SA",10,2012,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20122238,"Vic",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Night"
20125022,"WA",10,2012,"Multiple",1,"No","No","No","110",NA,"No","No","Night"
20123012,"Qld",10,2012,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20127035,"NT",10,2012,"Single",1,"No","No","No","80",NA,"No","No","Night"
20123253,"Qld",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20121076,"NSW",10,2012,"Multiple",1,"No","No","No","110",NA,"No","No","Night"
20121283,"NSW",10,2012,"Single",1,"No","No","No","110",NA,"No","No","Day"
20122088,"Vic",10,2012,"Single",1,"No","No","No","50",NA,"No","No","Night"
20122247,"Vic",10,2012,"Single",1,"No","No","No","80",NA,"No","No","Night"
20125039,"WA",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20125009,"WA",10,2012,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20121030,"NSW",10,2012,"Multiple",1,"No","No","No","50",NA,"No","No","Day"
20121282,"NSW",10,2012,"Multiple",1,"No","Yes","Yes","100",NA,"No","No","Day"
20123007,"Qld",10,2012,"Single",1,"No","No","No","60",NA,"No","No","Night"
20125082,"WA",10,2012,"Multiple",2,"No","No","No","70",NA,"No","No","Night"
20124006,"SA",10,2012,"Single",2,"No","No","No","110",NA,"No","No","Night"
20123020,"Qld",10,2012,"Single",1,"No","No","No","100",NA,"No","No","Day"
20127020,"NT",9,2012,"Single",1,"No","No","No","130",NA,"No","No","Night"
20124020,"SA",9,2012,"Single",1,"No","No","No","50",NA,"No","No","Day"
20123065,"Qld",9,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20122239,"Vic",9,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20124017,"SA",9,2012,"Multiple",1,"No","No","No","100",NA,"No","No","Day"
20125114,"WA",9,2012,"Single",1,"No","No","No","110",NA,"No","No","Night"
20122123,"Vic",9,2012,"Multiple",1,"Yes","No","No","70",NA,"No","No","Day"
20123093,"Qld",9,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20124072,"SA",9,2012,"Single",1,"No","No","No","60",NA,"No","No","Day"
20125024,"WA",9,2012,"Multiple",1,"No","No","No",NA,NA,"No","No","Day"
20121107,"NSW",9,2012,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
