"Crash.ID","State","Month","Year","Crash.Type","Bus.Involvement","Heavy.Rigid.Truck.Involvement","Articulated.Truck.Involvement","Speed.Limit","Road.User","Gender","Age","National.LGA.Name.2017","Christmas.Period","Easter.Period","Age.Group","Time.of.day"
20151249,"NSW",3,2015,"Single","No","No","No","60","Pedestrian","Male",45,"Lake Macquarie","No","No","40_to_64","Night"
20153015,"Qld",3,2015,"Multiple","No","No","No","80","Motorcycle rider","Male",54,NA,"No","No","40_to_64","Day"
20153178,"Qld",3,2015,"Multiple","No","No","No","80","Passenger","Female",83,NA,"No","No","75_or_older","Day"
20151201,"NSW",3,2015,"Multiple","No","No","No","60","Pedal cyclist","Male",47,"The Hills","No","No","40_to_64","Day"
20151036,"NSW",3,2015,"Single","No","No","Yes","60","Driver","Male",48,"Shoalhaven","No","No","40_to_64","Night"
20152212,"Vic",3,2015,"Multiple","No","Yes","No","70","Driver","Male",47,"Melbourne (C)","No","No","40_to_64","Day"
20152015,"Vic",3,2015,"Single","No","No","No","50","Pedestrian","Male",94,"Greater Shepparton (C)","No","No","75_or_older","Day"
20152042,"Vic",3,2015,"Multiple","No","No","No","80","Motorcycle pillion passenger","Female",42,"East Gippsland (S)","No","No","40_to_64","Day"
20152157,"Vic",3,2015,"Single","No","No","No","70","Pedestrian","Male",88,"Glen Eira (C)","No","No","75_or_older","Night"
20152042,"Vic",3,2015,"Multiple","No","No","No","80","Motorcycle rider","Male",47,"East Gippsland (S)","No","No","40_to_64","Day"
20153171,"Qld",3,2015,"Single","No","No","No","60","Pedestrian","Female",20,NA,"No","No","17_to_25","Night"
20155134,"WA",3,2015,"Multiple","No","No","Yes","80","Motorcycle rider","Male",28,"Swan (C)","No","No","26_to_39","Day"
20154068,"SA",3,2015,"Single","No","No","No","60","Pedestrian","Male",87,"West Torrens (C)","No","No","75_or_older","Day"
20155118,"WA",3,2015,"Multiple","No","No","No","80","Driver","Male",32,"Port Hedland (T)","No","No","26_to_39","Day"
20151181,"NSW",3,2015,"Single","No","No","No","40","Pedestrian","Male",71,"Wollondilly","No","No","65_to_74","Day"
20152032,"Vic",3,2015,"Single","No","No","Yes","80","Driver","Male",52,"Glenelg (S)","No","No","40_to_64","Day"
20151225,"NSW",3,2015,"Single","No","No","No","50","Pedestrian","Female",90,"Northern Beaches","No","No","75_or_older","Day"
20153124,"Qld",3,2015,"Multiple","No","No","No","60","Motorcycle rider","Male",61,NA,"No","No","40_to_64","Day"
20155126,"WA",3,2015,"Single","No","No","No",NA,"Pedestrian","Female",2,NA,"No","No","0_to_16","Night"
20153015,"Qld",3,2015,"Multiple","No","No","No","80","Motorcycle pillion passenger","Female",55,NA,"No","No","40_to_64","Day"
20151005,"NSW",3,2015,"Multiple","No","No","Yes","110","Pedestrian","Male",83,"Yass Valley","No","No","75_or_older","Day"
20155036,"WA",3,2015,"Multiple","No","Yes","No","100","Driver","Male",57,"Kwinana (C)","No","No","40_to_64","Night"
20151173,"NSW",3,2015,"Single","No","No","No","80","Pedestrian","Male",28,"Camden","No","No","26_to_39","Day"
20151007,"NSW",3,2015,"Single","No","No","No","100","Passenger","Male",46,"Richmond Valley","No","No","40_to_64","Night"
20151266,"NSW",3,2015,"Single","No","No","No","60","Pedestrian","Male",34,"Inner West","No","No","26_to_39","Day"
20155125,"WA",3,2015,"Multiple","No","No","No","110","Passenger","Female",60,"Armadale (C)","No","No","40_to_64","Day"
20153202,"Qld",3,2015,"Multiple","No","No","No","50","Pedal cyclist","Male",77,NA,"No","No","75_or_older","Day"
20151210,"NSW",3,2015,"Multiple","No","Yes","No","100","Motorcycle rider","Male",27,"Unincorporated","No","No","26_to_39","Night"
20152081,"Vic",3,2015,"Single","No","No","No","70","Pedestrian","Male",54,"Yarra Ranges (S)","No","No","40_to_64","Day"
20155017,"WA",3,2015,"Single","No","No","No","110","Driver","Female",19,"Sandstone (S)","No","No","17_to_25","Day"
20153050,"Qld",3,2015,"Multiple","No","No","Yes","100","Driver","Male",68,NA,"No","No","65_to_74","Day"
20151260,"NSW",3,2015,"Single","No","No","No","100","Motorcycle rider","Male",45,"Tweed","No","No","40_to_64","Day"
20152084,"Vic",3,2015,"Single","No","No","Yes","110","Pedestrian","Male",25,"Mitchell (S)","No","No","17_to_25","Night"
20157037,"NT",3,2015,"Single","No","No","No","130","Pedestrian","Male",22,"Barkly (R)","No","No","17_to_25","Night"
20153178,"Qld",3,2015,"Multiple","No","No","No","80","Driver","Male",84,NA,"No","No","75_or_older","Day"
20151314,"NSW",3,2015,"Single","No","No","No","50","Pedestrian","Male",60,"Sydney","No","No","40_to_64","Day"
20153092,"Qld",2,2015,"Single","No","No","No","100","Passenger","Female",17,NA,"No","No","17_to_25","Day"
20152207,"Vic",2,2015,"Single","No","Yes","No","80","Pedestrian","Male",46,"Brimbank (C)","No","No","40_to_64","Night"
20152073,"Vic",2,2015,"Multiple","No","No","No","50","Motorcycle rider","Male",35,"Banyule (C)","No","No","26_to_39","Day"
20151057,"NSW",2,2015,"Single","No","No","No","50","Pedestrian","Female",83,"Liverpool","No","No","75_or_older","Day"
20151231,"NSW",2,2015,"Single","No","No","No","100","Driver","Female",33,"Bega Valley","No","No","26_to_39","Day"
20152134,"Vic",2,2015,"Multiple","No","No","Yes","100","Driver","Male",65,"Moira (S)","No","No","65_to_74","Day"
20155105,"WA",2,2015,"Single","No","No","No","80","Driver","Male",31,"Serpentine-Jarrahdale (S)","No","No","26_to_39","Day"
20152047,"Vic",2,2015,"Single","No","Yes","No","40","Pedestrian","Female",23,"Melbourne (C)","No","No","17_to_25","Day"
20152195,"Vic",2,2015,"Multiple","No","Yes","No","40","Pedal cyclist","Male",26,"Moreland (C)","No","No","26_to_39","Day"
20153206,"Qld",2,2015,"Multiple","No","Yes","No","100","Driver","Male",65,NA,"No","No","65_to_74","Day"
20151324,"NSW",2,2015,"Single","No","No","No","100","Pedal cyclist","Male",65,"Armidale Regional","No","No","65_to_74","Day"
20154087,"SA",2,2015,"Multiple","No","No","No","60","Passenger","Female",93,"Charles Sturt (C)","No","No","75_or_older","Day"
20153070,"Qld",2,2015,"Single","No","No","No","100","Motorcycle rider","Male",50,NA,"No","No","40_to_64","Day"
20155075,"WA",2,2015,"Single","No","No","No","50","Driver","Female",79,"Stirling (C)","No","No","75_or_older","Day"
20155087,"WA",2,2015,"Multiple","Yes","No","No","80","Driver","Male",64,"Williams (S)","No","No","40_to_64","Day"
20151034,"NSW",2,2015,"Single","No","No","No","60","Pedestrian","Male",29,"Shoalhaven","No","No","26_to_39","Day"
20153116,"Qld",2,2015,"Single","No","No","No","60","Motorcycle rider","Male",48,NA,"No","No","40_to_64","Day"
20152211,"Vic",2,2015,"Single","No","No","No","100","Driver","Male",30,"Greater Shepparton (C)","No","No","26_to_39","Night"
20151062,"NSW",2,2015,"Single","No","No","No","100","Motorcycle rider","Male",56,"Bourke","No","No","40_to_64","Day"
20157012,"NT",2,2015,"Multiple","No","No","No","110","Driver","Female",19,"Litchfield (M)","No","No","17_to_25","Night"
20151012,"NSW",2,2015,"Single","No","No","No","100","Driver","Male",36,"Walgett","No","No","26_to_39","Day"
20155123,"WA",2,2015,"Multiple","No","No","No","60","Driver","Male",77,"Bayswater (C)","No","No","75_or_older","Night"
20156015,"Tas",2,2015,"Single","No","No","No","100","Motorcycle rider","Male",57,"Central Highlands (M) (Tas.)","No","No","40_to_64","Day"
20156007,"Tas",2,2015,"Multiple","No","No","No","110","Driver","Female",78,"Meander Valley (M)","No","No","75_or_older","Day"
20155038,"WA",2,2015,"Single","No","No","No","110","Passenger","Male",10,NA,"No","No","0_to_16","Night"
20152153,"Vic",2,2015,"Single","No","No","No","50","Pedestrian","Female",88,"Greater Bendigo (C)","No","No","75_or_older","Day"
20151246,"NSW",2,2015,"Multiple","No","Yes","No","100","Motorcycle rider","Male",23,"Cumberland","No","No","17_to_25","Day"
20155095,"WA",2,2015,"Single","No","No","No","110","Passenger","Female",12,NA,"No","No","0_to_16","Night"
20156019,"Tas",2,2015,"Single","No","No","No","70","Motorcycle pillion passenger","Female",49,"Launceston (C)","No","No","40_to_64","Day"
20154070,"SA",2,2015,"Single","No","No","No","50","Pedestrian","Male",86,"Adelaide (C)","No","No","75_or_older","Day"
20156019,"Tas",2,2015,"Single","No","No","No","70","Motorcycle rider","Male",49,"Launceston (C)","No","No","40_to_64","Day"
20151157,"NSW",2,2015,"Multiple","No","No","No","60","Driver","Male",70,"Shoalhaven","No","No","65_to_74","Day"
20153210,"Qld",2,2015,"Multiple","No","No","No","80","Driver","Male",33,NA,"No","No","26_to_39","Day"
20155084,"WA",2,2015,"Single","No","No","No","60","Other/-9","Male",88,"Busselton (C)","No","No","75_or_older","Day"
20151242,"NSW",2,2015,"Multiple","Yes","No","No","60","Driver","Male",61,"Central Coast","No","No","40_to_64","Day"
20155022,"WA",2,2015,"Single","No","No","No","60","Pedestrian","Male",74,NA,"No","No","65_to_74","Day"
20151121,"NSW",2,2015,"Multiple","No","No","No","100","Driver","Male",45,"Kempsey","No","No","40_to_64","Day"
20154015,"SA",2,2015,"Single","No","No","No","110","Pedestrian","Male",72,"Playford (C)","No","No","65_to_74","Day"
20152174,"Vic",2,2015,"Single","No","No","No","100","Passenger","Female",29,"Glenelg (S)","No","No","26_to_39","Day"
20152196,"Vic",2,2015,"Multiple","No","No","No","50","Motorcycle rider","Male",29,"Melbourne (C)","No","No","26_to_39","Night"
20152174,"Vic",2,2015,"Single","No","No","No","100","Driver","Male",39,"Glenelg (S)","No","No","26_to_39","Day"
20152151,"Vic",2,2015,"Single","No","No","No","110","Driver","Male",39,"Ballarat (C)","No","No","26_to_39","Night"
20153162,"Qld",2,2015,"Single","No","No","No","80","Driver","Male",30,NA,"No","No","26_to_39","Day"
20151109,"NSW",2,2015,"Multiple","No","No","No","50","Driver","Male",32,"Parramatta","No","No","26_to_39","Night"
20155141,"WA",2,2015,"Single","No","No","No","110","Passenger","Male",30,NA,"No","No","26_to_39","Day"
20155060,"WA",2,2015,"Single","No","No","No","60","Motorcycle pillion passenger","Female",28,"Stirling (C)","No","No","26_to_39","Night"
20151273,"NSW",2,2015,"Multiple","No","No","No","80","Pedestrian","Male",45,"Sutherland","No","No","40_to_64","Day"
20152192,"Vic",2,2015,"Multiple","No","No","No","100","Passenger","Male",17,"Colac-Otway (S)","No","No","17_to_25","Night"
20152109,"Vic",2,2015,"Single","No","No","No","70","Driver","Male",53,"Yarra Ranges (S)","No","No","40_to_64","Day"
20156006,"Tas",2,2015,"Single","No","No","No","80","Driver","Male",26,"King Island (M)","No","No","26_to_39","Night"
20153053,"Qld",2,2015,"Multiple","No","No","Yes","100","Driver","Female",56,NA,"No","No","40_to_64","Day"
20157012,"NT",2,2015,"Multiple","No","No","No","110","Driver","Male",25,"Litchfield (M)","No","No","17_to_25","Night"
20155014,"WA",2,2015,"Single","No","No","No","110","Driver","Male",55,"West Arthur (S)","No","No","40_to_64","Day"
20152188,"Vic",2,2015,"Single","No","No","Yes","100","Driver","Male",49,"Corangamite (S)","No","No","40_to_64","Night"
20152183,"Vic",2,2015,"Single","No","No","No","40","Motorcycle rider","Male",43,"Moonee Valley (C)","No","No","40_to_64","Day"
20155104,"WA",2,2015,"Multiple","No","Yes","No","100","Pedal cyclist","Male",25,"Swan (C)","No","No","17_to_25","Night"
20154051,"SA",2,2015,"Multiple","No","No","No","100","Driver","Female",23,"Onkaparinga (C)","No","No","17_to_25","Day"
20152129,"Vic",2,2015,"Multiple","No","No","No","100","Passenger","Female",64,"Murrindindi (S)","No","No","40_to_64","Night"
20153117,"Qld",2,2015,"Multiple","No","Yes","No","100","Driver","Male",34,NA,"No","No","26_to_39","Day"
20155048,"WA",2,2015,"Single","No","No","No","110","Passenger","Male",25,"Derby-West Kimberley (S)","No","No","17_to_25","Night"
20151248,"NSW",2,2015,"Multiple","Yes","No","Yes","110","Passenger","Female",26,"Hilltops","No","No","26_to_39","Night"
20155048,"WA",2,2015,"Single","No","No","No","110","Passenger","Female",22,"Derby-West Kimberley (S)","No","No","17_to_25","Night"
20152072,"Vic",2,2015,"Single","No","No","No","80","Driver","Female",50,"Melton (C)","No","No","40_to_64","Night"
20153016,"Qld",2,2015,"Single","No","No","No","80","Passenger","Male",21,NA,"No","No","17_to_25","Night"
20157039,"NT",2,2015,"Single","No","No","No","110","Passenger","Female",60,"Roper Gulf (R)","No","No","40_to_64","Day"
20151237,"NSW",2,2015,"Single","No","No","Yes","110","Driver","Male",54,"Moree Plains","No","No","40_to_64","Night"
20151137,"NSW",2,2015,"Multiple","No","No","No","80","Driver","Male",67,"Wollondilly","No","No","65_to_74","Day"
20151320,"NSW",2,2015,"Multiple","No","No","No","70","Passenger","Male",25,"Shoalhaven","No","No","17_to_25","Night"
20153158,"Qld",2,2015,"Multiple","No","No","Yes","100","Driver","Female",50,NA,"No","No","40_to_64","Day"
20152171,"Vic",2,2015,"Single","No","No","No","50","Driver","Male",42,"Whitehorse (C)","No","No","40_to_64","Night"
20152182,"Vic",2,2015,"Single","No","No","No","80","Driver","Male",65,"Nillumbik (S)","No","No","65_to_74","Day"
20152174,"Vic",2,2015,"Single","No","No","No","100","Passenger","Male",0,"Glenelg (S)","No","No","0_to_16","Day"
20152178,"Vic",1,2015,"Multiple","No","No","No","50","Driver","Male",22,"Greater Shepparton (C)","No","No","17_to_25","Night"
20151149,"NSW",1,2015,"Multiple","No","No","No","50","Driver","Female",89,"Kempsey","No","No","75_or_older","Day"
20153006,"Qld",1,2015,"Multiple","No","No","Yes","100","Driver","Male",18,NA,"No","No","17_to_25","Night"
20151319,"NSW",1,2015,"Multiple","No","No","No","80","Driver","Female",47,"Hawkesbury","No","No","40_to_64","Day"
20152039,"Vic",1,2015,"Single","No","No","No","60","Driver","Male",21,"Greater Bendigo (C)","No","No","17_to_25","Night"
20151088,"NSW",1,2015,"Multiple","No","No","No","80","Passenger","Female",15,"Tweed","No","No","0_to_16","Day"
20153106,"Qld",1,2015,"Single","No","Yes","No","80","Passenger","Male",39,NA,"No","No","26_to_39","Night"
20151134,"NSW",1,2015,"Multiple","No","No","No","100","Motorcycle pillion passenger","Female",47,"Cootamundra-Gundagai","No","No","40_to_64","Day"
20153083,"Qld",1,2015,"Single","No","No","No","60","Driver","Male",33,NA,"No","No","26_to_39","Night"
20152177,"Vic",1,2015,"Single","No","No","No","100","Driver","Male",31,"Moyne (S)","No","No","26_to_39","Night"
20152219,"Vic",1,2015,"Single","No","No","No","60","Passenger","Female",28,"Moonee Valley (C)","No","No","26_to_39","Night"
20151276,"NSW",1,2015,"Multiple","No","No","No","100","Motorcycle rider","Male",43,"Port Macquarie-Hastings","No","No","40_to_64","Day"
20154078,"SA",1,2015,"Multiple","No","No","No","100","Driver","Female",26,"Yankalilla (DC)","No","No","26_to_39","Night"
20151193,"NSW",1,2015,"Multiple","No","Yes","No","100","Driver","Male",27,"Wollongong","No","No","26_to_39","Day"
20154064,"SA",1,2015,"Single","No","No","Yes","110","Driver","Male",32,"Unincorporated SA","No","No","26_to_39","Night"
20153086,"Qld",1,2015,"Single","No","No","No","50","Motorcycle rider","Male",26,NA,"No","No","26_to_39","Day"
20151114,"NSW",1,2015,"Single","No","No","No","60","Motorcycle rider","Male",29,"Lake Macquarie","No","No","26_to_39","Night"
20155055,"WA",1,2015,"Single","No","No","No","110","Passenger","Male",11,"East Pilbara (S)","No","No","0_to_16","Day"
20151256,"NSW",1,2015,"Single","No","No","No","100","Driver","Male",36,"Hilltops","No","No","26_to_39","Night"
20154004,"SA",1,2015,"Multiple","No","Yes","No","110","Passenger","Female",60,"Franklin Harbour (DC)","No","No","40_to_64","Day"
20153215,"Qld",1,2015,"Multiple","No","No","No","100","Passenger","Female",34,NA,"No","No","26_to_39","Night"
20151168,"NSW",1,2015,"Single","No","No","No","100","Passenger","Female",4,"Wingecarribee","No","No","0_to_16","Day"
20151085,"NSW",1,2015,"Multiple","No","No","No","50","Motorcycle rider","Male",20,"Snowy Valleys","No","No","17_to_25","Night"
20151092,"NSW",1,2015,"Multiple","No","No","Yes","110","Passenger","Female",73,"Dubbo Regional","No","No","65_to_74","Day"
20151194,"NSW",1,2015,"Single","No","No","No","50","Passenger","Female",17,"Maitland","No","No","17_to_25","Night"
20151267,"NSW",1,2015,"Multiple","No","No","No","100","Motorcycle rider","Male",51,"Snowy Monaro Regional","No","No","40_to_64","Day"
20152118,"Vic",1,2015,"Single","No","No","No","100","Passenger","Male",22,"Hindmarsh (S)","No","No","17_to_25","Night"
20152135,"Vic",1,2015,"Single","No","No","No","50","Motorcycle rider","Male",41,"Melton (C)","No","No","40_to_64","Day"
20152228,"Vic",1,2015,"Multiple","No","No","No","100","Motorcycle rider","Male",35,"Greater Shepparton (C)","Yes","No","26_to_39","Night"
20156004,"Tas",1,2015,"Multiple","No","Yes","No","100","Driver","Male",56,"West Tamar (M)","No","No","40_to_64","Day"
20153049,"Qld",1,2015,"Single","No","No","No","50","Motorcycle rider","Male",24,NA,"No","No","17_to_25","Night"
20151084,"NSW",1,2015,"Single","No","No","No","100","Driver","Male",33,"Queanbeyan-Palerang Regional","No","No","26_to_39","Day"
20153183,"Qld",1,2015,"Single","No","No","No","60","Motorcycle rider","Male",36,NA,"No","No","26_to_39","Night"
20154004,"SA",1,2015,"Multiple","No","Yes","No","110","Driver","Male",60,"Franklin Harbour (DC)","No","No","40_to_64","Day"
20152141,"Vic",1,2015,"Multiple","No","No","No","100","Driver","Male",20,"Golden Plains (S)","No","No","17_to_25","Night"
20151029,"NSW",1,2015,"Multiple","No","No","No","60","Motorcycle rider","Male",43,"Bathurst Regional","No","No","40_to_64","Day"
20156018,"Tas",1,2015,"Single","No","No","No","40","Motorcycle rider","Male",29,"Break O'Day (M)","Yes","No","26_to_39","Night"
20152077,"Vic",1,2015,"Single","No","No","No","100","Driver","Male",20,"Mitchell (S)","No","No","17_to_25","Day"
20151306,"NSW",1,2015,"Single","No","No","No","110","Driver","Male",53,"Wollondilly","No","No","40_to_64","Night"
20152077,"Vic",1,2015,"Single","No","No","No","100","Passenger","Male",22,"Mitchell (S)","No","No","17_to_25","Day"
20153151,"Qld",1,2015,"Single","No","No","No","60","Driver","Male",21,NA,"No","No","17_to_25","Night"
20154045,"SA",1,2015,"Single","No","No","No","40","Driver","Male",74,"Unley (C)","No","No","65_to_74","Day"
20151167,"NSW",1,2015,"Single","No","No","No","110","Driver","Male",49,"Mid-Coast","No","No","40_to_64","Night"
20155023,"WA",1,2015,"Multiple","No","No","No","50","Motorcycle rider","Male",40,"Swan (C)","No","No","40_to_64","Day"
20153056,"Qld",1,2015,"Multiple","No","No","No","100","Motorcycle rider","Male",25,NA,"Yes","No","17_to_25","Night"
20154052,"SA",1,2015,"Multiple","No","No","No","60","Motorcycle rider","Male",36,"Marion (C)","Yes","No","26_to_39","Night"
20152200,"Vic",1,2015,"Single","No","No","No","40","Motorcycle rider","Male",40,"Baw Baw (S)","No","No","40_to_64","Night"
20153102,"Qld",1,2015,"Single","No","No","No","80","Motorcycle rider","Female",55,NA,"No","No","40_to_64","Day"
